@78	0110010010010111
@79	0011010000000110
@7A	0000111001000101
@7B	1010111100110111
@7C	1011011001001000
@7D	1001001111001101
@7E	0110100111101111
@7F	0011010011101011
@80	0000111011001011
@81	1101000000111101
@82	1010101010001100
@83	0001111101011100
@84	0111110011101001
@85	1010101110100001
@86	1100000111111111
@87	1110010110010101
@88	1001001011110001
@89	0010111100100001
@8A	1110011100000011
@8B	0111101110011011
@8C	1110011011110110
@8D	0001111011100100
@8E	1010011110000101
@8F	1110000110100000
@90	1010100101000000
@91	0100001000010100
@92	0101111100000001
@93	1101100111001101
@94	0010111101111111
@95	1100101101001101
@96	0000011111010111
@97	0101010100011010
@98	0001100011110101
@99	1101010111010111
@9A	1100110010011010
@9B	1111001111011101
@9C	1110110000110011
@9D	1101110000001111
@9E	0000111011101110
@9F	0011111000010111
@A0	1110110010100001
@A1	1110110111101010
@A2	1001111111111000
@A3	1000011001000001
@A4	1100101001001010
@A5	1101000101001001
@A6	0010011101011000
@A7	0111010011111010
@A8	0110111110001100
@A9	1111010100111000
@AA	1011110110010000
@AB	0100001110001111
@AC	0100001001100011
@AD	0011110110011011
@AE	0011111001100010
@AF	1001101100011110
@B0	0010111001111011
@B1	1111011010011000
@B2	1011011001010000
@B3	1001100100111001
@B4	0101001011010110
@B5	1010110011001101
@B6	1010100111100000
@B7	0010101001111110
@B8	0110010011110111
@B9	0000010000111101
@BA	0011001111100100
@BB	1010011101010010
@BC	0111010000010110
@BD	0000101001110111
@BE	0010111000000011
@BF	1000100101011100
@C0	0100111100101000
@C1	0011111110100101
@C2	1001111011000101
@C3	0000011001101001
@C4	1101001101101010
@C5	0000101111100100
@C6	1110011000011101
@C7	1110101001000100
@C8	1010111001000101
@C9	1100000101100001
@CA	1000010101000010
@CB	0110110001110110
@CC	0010011101011001
@CD	0110111011000000
@CE	1010100111011100
@CF	0110101111001101
@D0	0100101101101111
@D1	0001001111010000
@D2	1111000010100110
@D3	1100000111110011
@D4	0100000010000000
@D5	1011101010001010
@D6	1001000001101111
@D7	0100010001110000
@D8	0010101111010100
@D9	0011011100011000
@DA	0010010001011110
@DB	1110101101000111
@DC	1110010000001001
@DD	0101000011101111
@DE	1101000101000011
@DF	0101000010000110
@E0	0100101000000001
@E1	0101101000101110
@E2	0000000101110001
@E3	0010001010111011
@E4	0111001101101110
@E5	1111000110101000
@E6	1000111101011101
@E7	0101110111100011
@E8	0010000110010110
@E9	1101101011100110
@EA	0111111100111100
@EB	1011100101100011
@EC	0010011100000111
@ED	0001101011100001
@EE	1110001100100011
@EF	1010010001100110
@F0	1000011001101111
@F1	1110101111001110
@F2	1010111100100001
@F3	0011100111001100
@F4	1101111011010000
@F5	0101011101110000
@F6	0011101111110110
@F7	0001001000101111
@F8	1010110101000110
@F9	0111010100010111
@FA	1100001111101100
@FB	0110110010110001
@FC	1011100101001001
@FD	1101111110100010
@FE	1001011001100110
@FF	0010001111011111
@100	0100110100001001
@101	1010010001111011
@102	1111101001111101
@103	1100000111000000
@104	1101111001111101
@105	0010100101101001
@106	1010101101101011
@107	1100011101011110
@108	1011001010111111
@109	1011000111110000
@10A	1101001110101100
@10B	0110000101011110
@10C	1111100010011010
@10D	1110011101101011
@10E	1010110111100010
@10F	0111100000001011
@110	1110100001001111
@111	0101100000110000
@112	0001110110000110
@113	1110000001101010
@114	0110000010001111
@115	0100100011101100
@116	1111011100000111
@117	0101000001100001
@118	0110011000000000
@119	1110110111100011
@11A	1101010110010111
@11B	0001100010111110
@11C	0110011011101001
@11D	0011001110111011
@11E	1110000010100001
@11F	0011110000100110
@120	0111010001000000
@121	0000101011110110
@122	0000101001000100
@123	1100111110100101
@124	1001001000111100
@125	1010111010010110
@126	1001011111001110
@127	1111011010100111
@128	1000001001100100
@129	0110101000111111
@12A	0010010010001011
@12B	1000000001011101
@12C	1000011111000111
@12D	1011010101011110
@12E	1111010001111001
@12F	1010000010010101
@130	1000001000110111
@131	0011101000100010
@132	1101101010100111
@133	0100011111001011
@134	1110111111001001
@135	1110111111000010
@136	1000110010011001
@137	1000110010110101
@138	1001011101010010
@139	0001100000010011
@13A	1011110110111000
@13B	0101011101100100
@13C	0101101101110010
@13D	0111011010101111
@13E	1111110100101001
@13F	1011100001100110
@140	1011100111101001
@141	0000100101101011
@142	0100001100011010
@143	1101100011111010
@144	1111011000010011
@145	0010001110101011
@146	0110101011010111
@147	1010100101011101
@148	0011011100110100
@149	0001001111100111
@14A	1110111011101101
@14B	0110001001011110
@14C	1110010010011111
@14D	1010110111010001
@14E	0010001000100010
@14F	0001111110111111
@150	1101001111110100
@151	0100110110001111
@152	0111111111011110
@153	0111101100100001
@154	1010000010000101
@155	1011101101110100
@156	1000011000001101
@157	0001101110000001
@158	1001110001011110
@159	1110100001001111
@15A	0110001001010011
@15B	0000110001010010
@15C	1101111001110111
@15D	1011010101010110
@15E	1111000011100010
@15F	0111010011001001
@160	1001111111000000
@161	1111100010000100
@162	0101101101011110
@163	1000101100011100
@164	0011000100001110
@165	0111101010011111
@166	1100100010000100
@167	1010001000111111
@168	0010111101101110
@169	0110100011010010
@16A	0001110001100010
@16B	0110011001100101
@16C	1011000110000101
@16D	0100000100100010
@16E	1101100010100101
@16F	1110101100101011
@170	1010011111011101
@171	0101000110101010
@172	0001111111111011
@173	0011110100010010
@174	0100111000011100
@175	1001000100110110
@176	0111001101100111
@177	1111111101100001
@178	0100000101010001
@179	0011111000001110
@17A	0101010011000101
@17B	1010100000010001
@17C	1111010100010010
@17D	0001111000111100
@17E	0110111010100100
@17F	0101010111001000
@180	0110010100111010
@181	0001010100100000
@182	0001010100101111
@183	0101101011011100
@184	1000100011101101
@185	0110001010101011
@186	1110100001100001
@187	1000100101010000
@188	0011111100000100
@189	1010011110100011
@18A	1010010011010111
@18B	0001101100100000
@18C	1100000100100110
@18D	1101001011111100
@18E	1110011011011100
@18F	1110100000001000
@190	1110001011011101
@191	0001110000011100
@192	1010101010111001
@193	1011000000100111
@194	1001100000111010
@195	1101001010111100
@196	0100010100000100
@197	1011101111101111
@198	0011110110001001
@199	0011000101011101
@19A	0101001011110111
@19B	0101001111110110
@19C	1100101100011010
@19D	1100111100110011
@19E	0000010111100101
@19F	1101001101000111
@1A0	0101010011110100
@1A1	0100111101101111
@1A2	0000111010010111
@1A3	1100001101010010
@1A4	0010111000111010
@1A5	1011101111010001
@1A6	1111010011011000
@1A7	1110001001110011
@1A8	0000100111100010
@1A9	0111110111100000
@1AA	0100000101010110
@1AB	0111101011111111
@1AC	1011110000011011
@1AD	0000011101010000
@1AE	1000110100101011
@1AF	0100000111000011
@1B0	0001101000011011
@1B1	0101101101101111
@1B2	0111110100000000
@1B3	0110110111110011
@1B4	1110100011010110
@1B5	1000000000010110
@1B6	0000101001110111
@1B7	1011010100101110
@1B8	1011100000100011
@1B9	1101001101101000
@1BA	1001100010010000
@1BB	0011111101011110
@1BC	0011111110011110
@1BD	0000101100010110
@1BE	1101011010010000
@1BF	0101010100010100
@1C0	0000110101110101
@1C1	0111010100100010
@1C2	0110010010010001
@1C3	1101101101000100
@1C4	0000101111100001
@1C5	1101100011000000
@1C6	0001111101110000
@1C7	0100101111110000
@1C8	0011111011110010
@1C9	1010000000100011
@1CA	0101001010001000
@1CB	1000011001110000
@1CC	1110101000011000
@1CD	0011101100111110
@1CE	0100100000001000
@1CF	1101111000000110
@1D0	0011111010110000
@1D1	0110010001101100
@1D2	1011111000011011
@1D3	1010000100101101
@1D4	1011100110011110
@1D5	1101100110011011
@1D6	1100100101111110
@1D7	0110110101110000
@1D8	1000110100100011
@1D9	0001011110111001
@1DA	1010100110110100
@1DB	0101011010100010
@1DC	1010101011100101
@1DD	0000000010010000
@1DE	0111111111010100
@1DF	1101101011111100
@1E0	1000110000001101
@1E1	1011011010110010
@1E2	1110010111011001
@1E3	1101010101101011
@1E4	1011101011000111
@1E5	0110111110100110
@1E6	0010111011100101
@1E7	0111011001001101
@1E8	1111000000011111
@1E9	0111000010111010
@1EA	1000000101111110
@1EB	0001110000111101
@1EC	0100110100010011
@1ED	1011101110100101
@1EE	0110111010110110
@1EF	0100001101100101
@1F0	0101001110010010
@1F1	0001001011001111
@1F2	0100101011100111
@1F3	1101010000111100
@1F4	1011100100110101
@1F5	1100111111111001
@1F6	0001010110100011
@1F7	0101010001110101
@1F8	1100101001011100
@1F9	1110011100001110
@1FA	0101110010110000
@1FB	0001110101100000
@1FC	0111110110111110
@1FD	1011010000100110
@1FE	0101001111000100
@1FF	0010110100000101
@200	0010001011001001
@201	0100110001100010
@202	0000000001101111
@203	0010011010011100
@204	0100101111000100
@205	1011101110111110
@206	0001100111010001
@207	1001110011001010
@208	0000010000001001
@209	0101011001111101
@20A	0110101110111001
@20B	1111111110001100
@20C	1100011100010010
@20D	0010011100001100
@20E	0110101011010100
@20F	0000001010000101
